min_sum_hessian_in_leaf	lambda_l1	lambda_l2	num_leaves	max_depth	num_iterations	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_data_in_leaf	min_gain_to_split	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
0.0504954653877945	15.9766467911749	66.7377710428116	184	12	1420	0.139053825497029	0.26003601932175	0.31926430564718	7	3738	4.96797726280954	0.915565086180964	3			134.324	-0.0286091354041259		0.298000000000684	infill_ei	0.735999999999876	0.0581914140256991	0.937092433237169	51
0.084205955318909	81.7819060646703	15.8315659741364	438	0	1332	0.014772486251209	0.633231271506428	0.654555392097881	4	3805	3.8880799602998	0.915233185019108	0			42.25				initdesign				34
0.0526741686101688	74.8994625765104	91.7299566253587	1196	13	411	0.171629700720421	0.770553071647018	0.800366343095363	2	7458	6.99764107453156	0.913999723856608	0			13.259				initdesign				9
0.0381692425164974	1.10641377551538	39.1550422855135	160	3	2475	0.0451019043427237	0.352196642353012	0.117182791882942	3	2391	3.87797614999545	0.913928658456322	17			261.111000000001	-0.0389172131662263		0.389999999999418	infill_ei	0.771999999999935	0.0455097782042815	0.962631082674789	65
0.0164335640936028	68.5695214876037	67.3372938447843	1864	13	2520	0.202424332481918	0.115318037774391	0.999615631644277	8	5348	6.52983029338466	0.913823240423727	0			227.566				initdesign				14
0.0602758669669869	76.92222965654	27.4313108392827	1792	10	2079	0.253540662595284	0.86664079029987	0.948336514514288	9	4484	8.26878526515091	0.913767192506776	0			76.6579999999999				initdesign				38
0.0945403413763546	62.040805184604	82.9413475265949	1621	13	142	0.260468017749685	0.425264708284386	0.380411554179062	5	1972	0.631793921932973	0.913677491053395	79			17.7139999999999	-0.00797395119449489		1.1309999999994	infill_ei	1.0010000000002	0.035931628774283	0.920213493117456	127
0.0521584370681416	37.4403736117756	74.0466747660054	417	5	164	0.24665918902647	0.432364914674115	0.557579623185423	4	1373	10.5125636167331	0.913410398292827	0			20.4100000000001				initdesign				16
0.0990889422599772	95.540763495196	97.2341709299318	1090	3	2183	0.232838145218874	0.524361419539126	0.503497611213156	0	4040	8.91189034484813	0.913183317433793	57			289.811	-0.00973418999728951		0.815999999998894	infill_ei	0.945999999999913	0.0429461072505488	0.916053082663601	105
0.0105937139523156	71.5067690298748	50.5403239000557	1520	11	1749	0.224273980855784	0.695720733212006	0.661338691422485	2	4076	5.6862178118334	0.913104220162443	14			47.067	-0.0170646467084172		0.372999999999593	infill_ei	0.766000000000531	0.0464074459883924	0.925181762413767	62
0.0247183176818487	24.3161171061278	12.4674154250276	815	7	1747	0.253570457637869	0.823247969248226	0.210197589934215	1	2499	9.34153379255345	0.912796118988884	6			29.4989999999998	-0.031764251595638		0.3100000000004	infill_ei	0.764000000000124	0.0670888144258131	0.936467936392967	54
0.0206372566579636	21.1560999029825	18.1093841917468	1291	10	2471	0.0729818566967193	0.611878936253679	0.24412835732984	6	7048	0.194070273368065	0.912554399086576	0			81.4209999999998				initdesign				27
0.0294583508940774	64.096902073784	79.911709398477	732	13	1598	0.146194999213305	0.501245048716652	0.464708139115169	6	5870	3.38913527801331	0.912487271674683	4			202.937	-0.0252030339563173		0.274000000000342	infill_ei	0.726999999999862	0.0580164958136041	0.931005989076305	52
0.0892958672278402	36.802286672363	7.17312151919956	692	5	2761	0.0626006182311349	0.714792728294818	0.390388564470604	4	6970	7.69687804743897	0.912305407866578	72			56.9930000000004	-0.0105528572320332		0.956000000000131	infill_ei	0.97899999999936	0.0381431877527439	0.924128922472454	120
0.0344612036813447	6.20670316408977	99.054479572019	1716	0	2810	0.0895968629520148	0.466857553388329	0.266977690788287	4	3056	13.4968228589004	0.912218430725886	56			327.213	-0.00994423999114173		0.84099999999853	infill_ei	0.957000000000335	0.0389197603800961	0.920865523355797	104
0.0969944709998468	63.3742380995361	32.103315441634	490	0	2751	0.184162967116781	0.726641819568816	0.700177241619141	3	6043	14.424988727207	0.912214438385492	0			75.5160000000001				initdesign				20
0.085929169063635	46.3428690034547	61.4023038964205	978	10	2873	0.0606416385987353	0.360176053163973	0.406323187008242	2	1592	12.3320472902713	0.911775392954168	0			314.502				initdesign				15
0.0139220386782765	36.2929095761822	54.060663962768	1288	0	1723	0.209991266174262	0.12922552584828	0.345038582305663	3	4085	1.88920538714056	0.911622643783558	11			152.415	-0.0206628345525036		0.369999999999891	infill_ei	0.831999999999425	0.0508893960242342	0.928874054884051	59
0.0676788790724285	59.0541406287062	34.6373954158226	1069	1	1170	0.10705984434232	0.382603647073919	0.622869739511378	6	2644	9.60818616784008	0.911619693511284	0			138.751				initdesign				1
0.00492396151889444	0.181743097396039	63.049442061502	1198	11	1967	0.0841206174395999	0.130448157289202	0.155944628909517	4	2987	7.23692990159494	0.911439179643359	99			168.974999999999	-0.0166674271314588		1.46199999999953	infill_ei	1.08199999999852	0.0264317442876943	0.946065006018375	147
0.0175382623405652	84.547665802645	29.9496080324601	251	9	2600	0.294039986640929	0.297824719621868	0.742595266425008	9	215	14.9703419571786	0.910281212578817	0			273.067				initdesign				46
0.0433808541523101	95.1069930517319	8.41524895861631	1685	12	507	0.134970646922627	0.840213212016236	0.469859580800782	3	3555	2.44085533272543	0.910223144575241	0			13.327				initdesign				19
0.0904780811126187	97.8150111440263	67.0434975953713	243	14	368	0.191316651923736	0.51115610107699	0.509031169640042	3	7904	3.73643960047835	0.909360521691041	76			46.8059999999987	-0.00964367859332768		1.01000000000022	infill_ei	0.986999999999171	0.0407798028384955	0.91988311037768	124
0.0324530919541269	57.0671082574118	23.3402092452581	1403	7	1707	0.101451540874561	0.157589390119501	0.266117363396507	5	3395	3.22629314108204	0.909054207843553	0			148.753				initdesign				4
0.0702337928744391	97.8356178024881	88.6565492417964	526	4	1606	0.194623167829451	0.536313216933201	0.44248645965507	9	148	11.1552259062532	0.908980442006998	0			201.867				initdesign				23
0.0764974967260739	79.5480333191399	54.2897912301573	1923	1	1101	0.232334295942931	0.1935530400434	0.755405412462849	5	2017	13.4471738521416	0.90883064635983	0			99.7250000000004				initdesign				29
0.0372478595357225	86.6946625899655	12.3459987272627	58	8	825	0.175316874909883	0.604559416541797	0.423609826443719	3	2242	5.31904995829679	0.90812229472311	0			44.604				initdesign				11
0.0865444158414025	1.80882381723278	96.2905268729616	209	5	2448	0.0131005023130006	0.364087869690323	0.267796523802649	9	7757	7.09399969374375	0.906932163485241	82			268.508	-0.0100994496991312		1.07600000000093	infill_ei	1.02999999999884	0.0413450847613409	0.920573923055179	130
0.0144145884014015	68.9539948880352	42.7449226554294	1948	14	1848	0.0899831942814368	0.530127240115906	0.309719131351685	1	7452	4.88077570914504	0.906814934679164	50			227.208999999999	-0.0112375365798376		0.719999999999345	infill_ei	0.968000000000757	0.0371816871006006	0.924438858350468	98
0.0789306450434697	66.1806100933231	81.6893501507316	1988	6	1891	0.0358507990097102	0.451496265660965	0.356662828765895	8	7685	14.2085988716458	0.904166990542977	0			216.47				initdesign				25
0.0909662860243668	99.3022550059139	84.3404706114246	680	13	1915	0.12796242114737	0.311312344940197	0.325397038190878	7	7970	1.29442621645067	0.903821411961502	0			196.805				initdesign				33
0.0414389908261068	71.950949951416	71.3073302964155	315	14	315	0.274792456396477	0.716613948729227	0.281982157264477	7	4289	3.58821470241788	0.903398153791253	0			6.596				initdesign				22
0.0748463438001	88.7068056052703	3.64751410727225	691	14	57	0.265287280468853	0.509516980117369	0.336372675147843	3	6346	13.1402697126151	0.902156958809892	0			8.48099999999977				initdesign				31
0.0477592438409594	18.8836930200089	53.7152752013126	1353	9	1031	0.162648708534566	0.379403249790689	0.108905776463581	4	3186	2.59748220253708	0.899886498443929	0			114.712				initdesign				10
0.0613728707622346	14.462292145819	0.864368495385158	151	2	2642	0.12220735426904	0.916117488981967	0.182729209571303	10	6331	10.9073132770505	0.898948585052204	0			35.8719999999998				initdesign				28
0.0269178577824588	54.760998012759	20.1537673245922	885	-1	1471	0.159178214743953	0.952999909697736	0.136679786318617	1	343	12.7044121357945	0.89780045705773	0			18.6109999999999				initdesign				30
0.0586165708458858	11.8658540060699	49.4889844868547	99	8	468	0.0304258116338621	0.221852627254347	0.16253916189109	10	7228	5.72251997159833	0.897531358324178	0			42.8380000000002				initdesign				36
0.066586780352748	31.9484670523937	58.1091031372066	1074	11	566	0.0811145418571812	0.93296050084744	0.189507900223286	2	6723	7.59034253890655	0.896019947899472	0			8.78399999999988				initdesign				18
0.0145972827743354	3.98920221840281	41.0956370522949	935	-1	2310	0.0418978115739095	0.197726250603343	0.0643861519678774	5	2682	9.33396570964306	0.894858600681295	0			210.226				initdesign				26
0.04520715538979	77.2886860647619	39.0769303501975	613	4	629	0.148986867916028	0.139389227775789	0.0113732602454578	6	5307	13.1060829887726	0.5	0			52.156				initdesign				21
0.0559195257605342	92.648689460982	46.8634373308769	2046	3	2377	0.0483767979737311	0.251325297096782	0.0374160637708555	8	680	6.1308771160629	0.5	0			216.934				initdesign				43
0.0826469136822406	90.8121539186131	21.0575967000674	1423	2	179	0.289332105920338	0.809408940065084	0.0521939457302232	10	6615	9.70269215577805	0.5	0			2.45699999999943				initdesign				45
