semilla	cp	maxdepth	minsplit	minbucket	ganancia_test
101173	2	20	200	200	0
715727	2	20	200	200	0
590819	2	20	200	100	0
526937	2	20	200	100	0
753937	2	20	200	100	0
101173	2	20	200	100	0
715727	2	20	200	100	0
590819	2	20	200	66.6666666666667	0
526937	2	20	200	66.6666666666667	0
753937	2	20	200	66.6666666666667	0
101173	2	20	200	66.6666666666667	0
715727	2	20	200	66.6666666666667	0
590819	2	20	200	400	0
526937	2	20	200	400	0
753937	2	20	200	400	0
101173	2	20	200	400	0
715727	2	20	200	400	0
590819	2	20	200	600	0
526937	2	20	200	600	0
753937	2	20	200	600	0
101173	2	20	200	600	0
715727	2	20	200	600	0
590819	2	20	100	100	0
526937	2	20	100	100	0
753937	2	20	100	100	0
101173	2	20	100	100	0
715727	2	20	100	100	0
590819	2	20	100	50	0
526937	2	20	100	50	0
753937	2	20	100	50	0
101173	2	20	100	50	0
715727	2	20	100	50	0
590819	2	20	100	33.3333333333333	0
526937	2	20	100	33.3333333333333	0
753937	2	20	100	33.3333333333333	0
101173	2	20	100	33.3333333333333	0
715727	2	20	100	33.3333333333333	0
590819	2	20	100	200	0
526937	2	20	100	200	0
753937	2	20	100	200	0
101173	2	20	100	200	0
715727	2	20	100	200	0
590819	2	20	100	300	0
526937	2	20	100	300	0
753937	2	20	100	300	0
101173	2	20	100	300	0
715727	2	20	100	300	0
590819	2	20	50	50	0
526937	2	20	50	50	0
753937	2	20	50	50	0
101173	2	20	50	50	0
715727	2	20	50	50	0
590819	2	20	50	25	0
526937	2	20	50	25	0
753937	2	20	50	25	0
101173	2	20	50	25	0
715727	2	20	50	25	0
590819	2	20	50	16.6666666666667	0
526937	2	20	50	16.6666666666667	0
753937	2	20	50	16.6666666666667	0
101173	2	20	50	16.6666666666667	0
715727	2	20	50	16.6666666666667	0
590819	2	20	50	100	0
526937	2	20	50	100	0
753937	2	20	50	100	0
101173	2	20	50	100	0
715727	2	20	50	100	0
590819	2	20	50	150	0
526937	2	20	50	150	0
753937	2	20	50	150	0
101173	2	20	50	150	0
715727	2	20	50	150	0
590819	2	20	20	20	0
526937	2	20	20	20	0
753937	2	20	20	20	0
101173	2	20	20	20	0
715727	2	20	20	20	0
590819	2	20	20	10	0
526937	2	20	20	10	0
753937	2	20	20	10	0
101173	2	20	20	10	0
715727	2	20	20	10	0
590819	2	20	20	6.66666666666667	0
526937	2	20	20	6.66666666666667	0
753937	2	20	20	6.66666666666667	0
101173	2	20	20	6.66666666666667	0
715727	2	20	20	6.66666666666667	0
590819	2	20	20	40	0
526937	2	20	20	40	0
753937	2	20	20	40	0
101173	2	20	20	40	0
715727	2	20	20	40	0
590819	2	20	20	60	0
526937	2	20	20	60	0
753937	2	20	20	60	0
101173	2	20	20	60	0
715727	2	20	20	60	0
590819	2	20	10	10	0
526937	2	20	10	10	0
753937	2	20	10	10	0
101173	2	20	10	10	0
715727	2	20	10	10	0
590819	2	20	10	5	0
526937	2	20	10	5	0
753937	2	20	10	5	0
101173	2	20	10	5	0
715727	2	20	10	5	0
590819	2	20	10	3.33333333333333	0
526937	2	20	10	3.33333333333333	0
753937	2	20	10	3.33333333333333	0
101173	2	20	10	3.33333333333333	0
715727	2	20	10	3.33333333333333	0
590819	2	20	10	20	0
526937	2	20	10	20	0
753937	2	20	10	20	0
101173	2	20	10	20	0
715727	2	20	10	20	0
590819	2	20	10	30	0
526937	2	20	10	30	0
753937	2	20	10	30	0
101173	2	20	10	30	0
715727	2	20	10	30	0
590819	2	20	5	5	0
526937	2	20	5	5	0
753937	2	20	5	5	0
101173	2	20	5	5	0
715727	2	20	5	5	0
590819	2	20	5	2.5	0
526937	2	20	5	2.5	0
753937	2	20	5	2.5	0
101173	2	20	5	2.5	0
715727	2	20	5	2.5	0
590819	2	20	5	1.66666666666667	0
526937	2	20	5	1.66666666666667	0
753937	2	20	5	1.66666666666667	0
101173	2	20	5	1.66666666666667	0
715727	2	20	5	1.66666666666667	0
590819	2	20	5	10	0
526937	2	20	5	10	0
753937	2	20	5	10	0
101173	2	20	5	10	0
715727	2	20	5	10	0
590819	2	20	5	15	0
526937	2	20	5	15	0
753937	2	20	5	15	0
101173	2	20	5	15	0
715727	2	20	5	15	0
590819	2	20	1	1	0
526937	2	20	1	1	0
753937	2	20	1	1	0
101173	2	20	1	1	0
715727	2	20	1	1	0
590819	2	20	1	0.5	0
526937	2	20	1	0.5	0
753937	2	20	1	0.5	0
101173	2	20	1	0.5	0
715727	2	20	1	0.5	0
590819	2	20	1	0.333333333333333	0
526937	2	20	1	0.333333333333333	0
753937	2	20	1	0.333333333333333	0
101173	2	20	1	0.333333333333333	0
715727	2	20	1	0.333333333333333	0
590819	2	20	1	2	0
526937	2	20	1	2	0
753937	2	20	1	2	0
101173	2	20	1	2	0
715727	2	20	1	2	0
590819	2	20	1	3	0
526937	2	20	1	3	0
753937	2	20	1	3	0
101173	2	20	1	3	0
715727	2	20	1	3	0
590819	-2	25	2000	2000	261800000
526937	-2	25	2000	2000	2.16e+08
753937	-2	25	2000	2000	215866666.666667
101173	-2	25	2000	2000	255200000
715727	-2	25	2000	2000	206933333.333333
590819	-2	25	2000	1000	268400000
526937	-2	25	2000	1000	260600000
753937	-2	25	2000	1000	243533333.333333
101173	-2	25	2000	1000	274933333.333333
715727	-2	25	2000	1000	282200000
590819	-2	25	2000	666.666666666667	291266666.666667
526937	-2	25	2000	666.666666666667	263666666.666667
753937	-2	25	2000	666.666666666667	259866666.666667
101173	-2	25	2000	666.666666666667	297933333.333333
715727	-2	25	2000	666.666666666667	286866666.666667
590819	-2	25	2000	4000	270600000
526937	-2	25	2000	4000	215866666.666667
753937	-2	25	2000	4000	253666666.666667
101173	-2	25	2000	4000	207333333.333333
715727	-2	25	2000	4000	251800000
590819	-2	25	2000	6000	242866666.666667
526937	-2	25	2000	6000	217333333.333333
753937	-2	25	2000	6000	2.27e+08
101173	-2	25	2000	6000	238466666.666667
715727	-2	25	2000	6000	212333333.333333
590819	-2	25	1500	1500	254400000
526937	-2	25	1500	1500	252600000
753937	-2	25	1500	1500	238800000
101173	-2	25	1500	1500	243800000
715727	-2	25	1500	1500	218200000
590819	-2	25	1500	750	291066666.666667
526937	-2	25	1500	750	263866666.666667
753937	-2	25	1500	750	244533333.333333
101173	-2	25	1500	750	297800000
715727	-2	25	1500	750	2.8e+08
590819	-2	25	1500	500	303266666.666667
526937	-2	25	1500	500	268066666.666667
753937	-2	25	1500	500	261600000
101173	-2	25	1500	500	296800000
715727	-2	25	1500	500	288933333.333333
590819	-2	25	1500	3000	270600000
526937	-2	25	1500	3000	233666666.666667
753937	-2	25	1500	3000	253666666.666667
101173	-2	25	1500	3000	264200000
715727	-2	25	1500	3000	253266666.666667
590819	-2	25	1500	4500	247466666.666667
526937	-2	25	1500	4500	215866666.666667
753937	-2	25	1500	4500	222666666.666667
101173	-2	25	1500	4500	213400000
715727	-2	25	1500	4500	212333333.333333
590819	-2	25	1000	1000	268400000
526937	-2	25	1000	1000	260600000
753937	-2	25	1000	1000	243533333.333333
101173	-2	25	1000	1000	274933333.333333
715727	-2	25	1000	1000	282200000
590819	-2	25	1000	500	297933333.333333
526937	-2	25	1000	500	266066666.666667
753937	-2	25	1000	500	266400000
101173	-2	25	1000	500	293800000
715727	-2	25	1000	500	287733333.333333
590819	-2	25	1000	333.333333333333	297533333.333333
526937	-2	25	1000	333.333333333333	262600000
753937	-2	25	1000	333.333333333333	291533333.333333
101173	-2	25	1000	333.333333333333	260133333.333333
715727	-2	25	1000	333.333333333333	288333333.333333
590819	-2	25	1000	2000	261800000
526937	-2	25	1000	2000	2.16e+08
753937	-2	25	1000	2000	215866666.666667
101173	-2	25	1000	2000	255200000
715727	-2	25	1000	2000	206933333.333333
590819	-2	25	1000	3000	270600000
526937	-2	25	1000	3000	233666666.666667
753937	-2	25	1000	3000	253666666.666667
101173	-2	25	1000	3000	264200000
715727	-2	25	1000	3000	253266666.666667
590819	-2	25	800	800	304533333.333333
526937	-2	25	800	800	260600000
753937	-2	25	800	800	248666666.666667
101173	-2	25	800	800	292933333.333333
715727	-2	25	800	800	2.8e+08
590819	-2	25	800	400	2.87e+08
526937	-2	25	800	400	264866666.666667
753937	-2	25	800	400	286600000
101173	-2	25	800	400	286333333.333333
715727	-2	25	800	400	276800000
590819	-2	25	800	266.666666666667	279666666.666667
526937	-2	25	800	266.666666666667	276733333.333333
753937	-2	25	800	266.666666666667	286133333.333333
101173	-2	25	800	266.666666666667	265266666.666667
715727	-2	25	800	266.666666666667	2.72e+08
590819	-2	25	800	1600	254400000
526937	-2	25	800	1600	251666666.666667
753937	-2	25	800	1600	238800000
101173	-2	25	800	1600	241600000
715727	-2	25	800	1600	218200000
590819	-2	25	800	2400	270600000
526937	-2	25	800	2400	2.16e+08
753937	-2	25	800	2400	253666666.666667
101173	-2	25	800	2400	252066666.666667
715727	-2	25	800	2400	218666666.666667
590819	-2	25	600	600	283133333.333333
526937	-2	25	600	600	265266666.666667
753937	-2	25	600	600	299666666.666667
101173	-2	25	600	600	276666666.666667
715727	-2	25	600	600	284933333.333333
590819	-2	25	600	300	299133333.333333
526937	-2	25	600	300	2.63e+08
753937	-2	25	600	300	279400000
101173	-2	25	600	300	252600000
715727	-2	25	600	300	262800000
590819	-2	25	600	200	278466666.666667
526937	-2	25	600	200	256666666.666667
753937	-2	25	600	200	295533333.333333
101173	-2	25	600	200	284600000
715727	-2	25	600	200	277266666.666667
590819	-2	25	600	1200	254400000
526937	-2	25	600	1200	263866666.666667
753937	-2	25	600	1200	238800000
101173	-2	25	600	1200	262133333.333333
715727	-2	25	600	1200	221733333.333333
590819	-2	25	600	1800	254400000
526937	-2	25	600	1800	232133333.333333
753937	-2	25	600	1800	224200000
101173	-2	25	600	1800	255200000
715727	-2	25	600	1800	206933333.333333
590819	-2	25	400	400	2.87e+08
526937	-2	25	400	400	264866666.666667
753937	-2	25	400	400	286600000
101173	-2	25	400	400	286333333.333333
715727	-2	25	400	400	276800000
590819	-2	25	400	200	255933333.333333
526937	-2	25	400	200	241066666.666667
753937	-2	25	400	200	278466666.666667
101173	-2	25	400	200	284200000
715727	-2	25	400	200	251733333.333333
590819	-2	25	400	133.333333333333	274600000
526937	-2	25	400	133.333333333333	233800000
753937	-2	25	400	133.333333333333	258333333.333333
101173	-2	25	400	133.333333333333	244200000
715727	-2	25	400	133.333333333333	206200000
590819	-2	25	400	800	304533333.333333
526937	-2	25	400	800	260600000
753937	-2	25	400	800	248666666.666667
101173	-2	25	400	800	292933333.333333
715727	-2	25	400	800	2.8e+08
590819	-2	25	400	1200	254400000
526937	-2	25	400	1200	263866666.666667
753937	-2	25	400	1200	238800000
101173	-2	25	400	1200	262133333.333333
715727	-2	25	400	1200	221733333.333333
590819	-2	25	200	200	255933333.333333
526937	-2	25	200	200	241066666.666667
753937	-2	25	200	200	278466666.666667
101173	-2	25	200	200	284200000
715727	-2	25	200	200	251733333.333333
590819	-2	25	200	100	226933333.333333
526937	-2	25	200	100	242800000
753937	-2	25	200	100	205800000
101173	-2	25	200	100	254933333.333333
715727	-2	25	200	100	209933333.333333
590819	-2	25	200	66.6666666666667	233066666.666667
526937	-2	25	200	66.6666666666667	237266666.666667
753937	-2	25	200	66.6666666666667	170666666.666667
101173	-2	25	200	66.6666666666667	224666666.666667
715727	-2	25	200	66.6666666666667	206133333.333333
590819	-2	25	200	400	2.87e+08
526937	-2	25	200	400	264866666.666667
753937	-2	25	200	400	286600000
101173	-2	25	200	400	286333333.333333
715727	-2	25	200	400	276800000
590819	-2	25	200	600	283133333.333333
526937	-2	25	200	600	265266666.666667
753937	-2	25	200	600	299666666.666667
101173	-2	25	200	600	276666666.666667
715727	-2	25	200	600	284933333.333333
590819	-2	25	100	100	226933333.333333
526937	-2	25	100	100	242800000
753937	-2	25	100	100	205800000
101173	-2	25	100	100	254933333.333333
715727	-2	25	100	100	209933333.333333
590819	-2	25	100	50	201733333.333333
526937	-2	25	100	50	2.43e+08
753937	-2	25	100	50	177066666.666667
101173	-2	25	100	50	241266666.666667
715727	-2	25	100	50	200733333.333333
590819	-2	25	100	33.3333333333333	180933333.333333
526937	-2	25	100	33.3333333333333	239866666.666667
753937	-2	25	100	33.3333333333333	114733333.333333
101173	-2	25	100	33.3333333333333	212933333.333333
715727	-2	25	100	33.3333333333333	182733333.333333
590819	-2	25	100	200	255933333.333333
526937	-2	25	100	200	241066666.666667
753937	-2	25	100	200	278466666.666667
101173	-2	25	100	200	284200000
715727	-2	25	100	200	251733333.333333
590819	-2	25	100	300	299133333.333333
526937	-2	25	100	300	2.63e+08
753937	-2	25	100	300	279400000
101173	-2	25	100	300	252600000
715727	-2	25	100	300	262800000
590819	-2	25	50	50	201733333.333333
526937	-2	25	50	50	2.43e+08
753937	-2	25	50	50	177066666.666667
101173	-2	25	50	50	241266666.666667
715727	-2	25	50	50	200733333.333333
590819	-2	25	50	25	154933333.333333
526937	-2	25	50	25	195133333.333333
753937	-2	25	50	25	147866666.666667
101173	-2	25	50	25	212466666.666667
715727	-2	25	50	25	181533333.333333
590819	-2	25	50	16.6666666666667	184866666.666667
526937	-2	25	50	16.6666666666667	199800000
753937	-2	25	50	16.6666666666667	193133333.333333
101173	-2	25	50	16.6666666666667	210066666.666667
715727	-2	25	50	16.6666666666667	193133333.333333
590819	-2	25	50	100	226933333.333333
526937	-2	25	50	100	242800000
753937	-2	25	50	100	205800000
101173	-2	25	50	100	254933333.333333
715727	-2	25	50	100	209933333.333333
590819	-2	25	50	150	264466666.666667
526937	-2	25	50	150	252133333.333333
753937	-2	25	50	150	277666666.666667
101173	-2	25	50	150	254200000
715727	-2	25	50	150	183066666.666667
590819	-2	25	20	20	162933333.333333
526937	-2	25	20	20	194866666.666667
753937	-2	25	20	20	182400000
101173	-2	25	20	20	146466666.666667
715727	-2	25	20	20	167666666.666667
590819	-2	25	20	10	151133333.333333
526937	-2	25	20	10	181533333.333333
753937	-2	25	20	10	161466666.666667
101173	-2	25	20	10	167733333.333333
715727	-2	25	20	10	148600000
590819	-2	25	20	6.66666666666667	158200000
526937	-2	25	20	6.66666666666667	138866666.666667
753937	-2	25	20	6.66666666666667	137466666.666667
101173	-2	25	20	6.66666666666667	136333333.333333
715727	-2	25	20	6.66666666666667	134200000
590819	-2	25	20	40	191333333.333333
526937	-2	25	20	40	233400000
753937	-2	25	20	40	164933333.333333
101173	-2	25	20	40	223733333.333333
715727	-2	25	20	40	207066666.666667
590819	-2	25	20	60	217266666.666667
526937	-2	25	20	60	233733333.333333
753937	-2	25	20	60	163400000
101173	-2	25	20	60	233600000
715727	-2	25	20	60	176733333.333333
590819	-2	25	10	10	151133333.333333
526937	-2	25	10	10	181533333.333333
753937	-2	25	10	10	161466666.666667
101173	-2	25	10	10	167733333.333333
715727	-2	25	10	10	148600000
590819	-2	25	10	5	153200000
526937	-2	25	10	5	100666666.666667
753937	-2	25	10	5	126533333.333333
101173	-2	25	10	5	109133333.333333
715727	-2	25	10	5	96533333.3333333
590819	-2	25	10	3.33333333333333	127266666.666667
526937	-2	25	10	3.33333333333333	94466666.6666667
753937	-2	25	10	3.33333333333333	119800000
101173	-2	25	10	3.33333333333333	70200000
715727	-2	25	10	3.33333333333333	123600000
590819	-2	25	10	20	162933333.333333
526937	-2	25	10	20	194866666.666667
753937	-2	25	10	20	182400000
101173	-2	25	10	20	146466666.666667
715727	-2	25	10	20	167666666.666667
590819	-2	25	10	30	141133333.333333
526937	-2	25	10	30	220400000
753937	-2	25	10	30	131733333.333333
101173	-2	25	10	30	2.19e+08
715727	-2	25	10	30	194200000
590819	-2	25	5	5	153200000
526937	-2	25	5	5	100666666.666667
753937	-2	25	5	5	126533333.333333
101173	-2	25	5	5	109133333.333333
715727	-2	25	5	5	96533333.3333333
590819	-2	25	5	2.5	101600000
526937	-2	25	5	2.5	52133333.3333333
753937	-2	25	5	2.5	97200000
101173	-2	25	5	2.5	5.1e+07
715727	-2	25	5	2.5	88133333.3333333
590819	-2	25	5	1.66666666666667	101466666.666667
526937	-2	25	5	1.66666666666667	78933333.3333333
753937	-2	25	5	1.66666666666667	107333333.333333
101173	-2	25	5	1.66666666666667	61533333.3333333
715727	-2	25	5	1.66666666666667	82800000
590819	-2	25	5	10	151133333.333333
526937	-2	25	5	10	181533333.333333
753937	-2	25	5	10	161466666.666667
101173	-2	25	5	10	167733333.333333
715727	-2	25	5	10	148600000
590819	-2	25	5	15	194733333.333333
526937	-2	25	5	15	199400000
753937	-2	25	5	15	196333333.333333
101173	-2	25	5	15	167333333.333333
715727	-2	25	5	15	169200000
590819	-2	25	1	1	89666666.6666667
526937	-2	25	1	1	64133333.3333333
753937	-2	25	1	1	85400000
101173	-2	25	1	1	48866666.6666667
715727	-2	25	1	1	69400000
590819	-2	25	1	0.5	89666666.6666667
526937	-2	25	1	0.5	64133333.3333333
753937	-2	25	1	0.5	85400000
101173	-2	25	1	0.5	48866666.6666667
715727	-2	25	1	0.5	69400000
590819	-2	25	1	0.333333333333333	89666666.6666667
526937	-2	25	1	0.333333333333333	64133333.3333333
753937	-2	25	1	0.333333333333333	85400000
101173	-2	25	1	0.333333333333333	48866666.6666667
715727	-2	25	1	0.333333333333333	69400000
590819	-2	25	1	2	86066666.6666667
526937	-2	25	1	2	46866666.6666667
753937	-2	25	1	2	96866666.6666667
101173	-2	25	1	2	49266666.6666667
715727	-2	25	1	2	86466666.6666667
590819	-2	25	1	3	99733333.3333333
526937	-2	25	1	3	67266666.6666667
753937	-2	25	1	3	98333333.3333333
101173	-2	25	1	3	70133333.3333333
715727	-2	25	1	3	9.7e+07
590819	-1	25	2000	2000	261800000
526937	-1	25	2000	2000	2.16e+08
753937	-1	25	2000	2000	215866666.666667
101173	-1	25	2000	2000	255200000
715727	-1	25	2000	2000	206933333.333333
590819	-1	25	2000	1000	268400000
526937	-1	25	2000	1000	260600000
753937	-1	25	2000	1000	243533333.333333
101173	-1	25	2000	1000	274933333.333333
715727	-1	25	2000	1000	282200000
590819	-1	25	2000	666.666666666667	291266666.666667
526937	-1	25	2000	666.666666666667	263666666.666667
753937	-1	25	2000	666.666666666667	259866666.666667
101173	-1	25	2000	666.666666666667	297933333.333333
715727	-1	25	2000	666.666666666667	286866666.666667
590819	-1	25	2000	4000	270600000
526937	-1	25	2000	4000	215866666.666667
753937	-1	25	2000	4000	253666666.666667
101173	-1	25	2000	4000	207333333.333333
715727	-1	25	2000	4000	251800000
590819	-1	25	2000	6000	242866666.666667
526937	-1	25	2000	6000	217333333.333333
753937	-1	25	2000	6000	2.27e+08
101173	-1	25	2000	6000	238466666.666667
715727	-1	25	2000	6000	212333333.333333
590819	-1	25	1500	1500	254400000
526937	-1	25	1500	1500	252600000
753937	-1	25	1500	1500	238800000
101173	-1	25	1500	1500	243800000
715727	-1	25	1500	1500	218200000
590819	-1	25	1500	750	291066666.666667
526937	-1	25	1500	750	263866666.666667
753937	-1	25	1500	750	244533333.333333
101173	-1	25	1500	750	297800000
715727	-1	25	1500	750	2.8e+08
590819	-1	25	1500	500	303266666.666667
526937	-1	25	1500	500	268066666.666667
753937	-1	25	1500	500	261600000
101173	-1	25	1500	500	296800000
715727	-1	25	1500	500	288933333.333333
590819	-1	25	1500	3000	270600000
526937	-1	25	1500	3000	233666666.666667
753937	-1	25	1500	3000	253666666.666667
101173	-1	25	1500	3000	264200000
715727	-1	25	1500	3000	253266666.666667
590819	-1	25	1500	4500	247466666.666667
526937	-1	25	1500	4500	215866666.666667
753937	-1	25	1500	4500	222666666.666667
101173	-1	25	1500	4500	213400000
715727	-1	25	1500	4500	212333333.333333
590819	-1	25	1000	1000	268400000
526937	-1	25	1000	1000	260600000
753937	-1	25	1000	1000	243533333.333333
101173	-1	25	1000	1000	274933333.333333
715727	-1	25	1000	1000	282200000
590819	-1	25	1000	500	297933333.333333
526937	-1	25	1000	500	266066666.666667
753937	-1	25	1000	500	266400000
101173	-1	25	1000	500	293800000
715727	-1	25	1000	500	287733333.333333
590819	-1	25	1000	333.333333333333	297533333.333333
526937	-1	25	1000	333.333333333333	262600000
753937	-1	25	1000	333.333333333333	291533333.333333
101173	-1	25	1000	333.333333333333	260133333.333333
715727	-1	25	1000	333.333333333333	288333333.333333
590819	-1	25	1000	2000	261800000
526937	-1	25	1000	2000	2.16e+08
753937	-1	25	1000	2000	215866666.666667
101173	-1	25	1000	2000	255200000
715727	-1	25	1000	2000	206933333.333333
590819	-1	25	1000	3000	270600000
526937	-1	25	1000	3000	233666666.666667
753937	-1	25	1000	3000	253666666.666667
101173	-1	25	1000	3000	264200000
715727	-1	25	1000	3000	253266666.666667
590819	-1	25	800	800	304533333.333333
526937	-1	25	800	800	260600000
753937	-1	25	800	800	248666666.666667
101173	-1	25	800	800	292933333.333333
715727	-1	25	800	800	2.8e+08
590819	-1	25	800	400	2.87e+08
526937	-1	25	800	400	264866666.666667
753937	-1	25	800	400	286600000
101173	-1	25	800	400	286333333.333333
715727	-1	25	800	400	276800000
590819	-1	25	800	266.666666666667	279666666.666667
526937	-1	25	800	266.666666666667	276733333.333333
753937	-1	25	800	266.666666666667	286133333.333333
101173	-1	25	800	266.666666666667	265266666.666667
715727	-1	25	800	266.666666666667	2.72e+08
590819	-1	25	800	1600	254400000
526937	-1	25	800	1600	251666666.666667
753937	-1	25	800	1600	238800000
101173	-1	25	800	1600	241600000
715727	-1	25	800	1600	218200000
590819	-1	25	800	2400	270600000
526937	-1	25	800	2400	2.16e+08
753937	-1	25	800	2400	253666666.666667
101173	-1	25	800	2400	252066666.666667
715727	-1	25	800	2400	218666666.666667
590819	-1	25	600	600	283133333.333333
526937	-1	25	600	600	265266666.666667
753937	-1	25	600	600	299666666.666667
101173	-1	25	600	600	276666666.666667
715727	-1	25	600	600	284933333.333333
590819	-1	25	600	300	299133333.333333
526937	-1	25	600	300	2.63e+08
753937	-1	25	600	300	279400000
101173	-1	25	600	300	252600000
715727	-1	25	600	300	262800000
590819	-1	25	600	200	278466666.666667
526937	-1	25	600	200	256666666.666667
753937	-1	25	600	200	295533333.333333
101173	-1	25	600	200	284600000
715727	-1	25	600	200	277266666.666667
590819	-1	25	600	1200	254400000
526937	-1	25	600	1200	263866666.666667
753937	-1	25	600	1200	238800000
101173	-1	25	600	1200	262133333.333333
715727	-1	25	600	1200	221733333.333333
590819	-1	25	600	1800	254400000
526937	-1	25	600	1800	232133333.333333
753937	-1	25	600	1800	224200000
101173	-1	25	600	1800	255200000
715727	-1	25	600	1800	206933333.333333
590819	-1	25	400	400	2.87e+08
526937	-1	25	400	400	264866666.666667
753937	-1	25	400	400	286600000
101173	-1	25	400	400	286333333.333333
715727	-1	25	400	400	276800000
590819	-1	25	400	200	255933333.333333
526937	-1	25	400	200	241066666.666667
753937	-1	25	400	200	278466666.666667
101173	-1	25	400	200	284200000
715727	-1	25	400	200	251733333.333333
590819	-1	25	400	133.333333333333	274600000
526937	-1	25	400	133.333333333333	233800000
753937	-1	25	400	133.333333333333	258333333.333333
101173	-1	25	400	133.333333333333	244200000
715727	-1	25	400	133.333333333333	206200000
590819	-1	25	400	800	304533333.333333
526937	-1	25	400	800	260600000
753937	-1	25	400	800	248666666.666667
101173	-1	25	400	800	292933333.333333
715727	-1	25	400	800	2.8e+08
590819	-1	25	400	1200	254400000
526937	-1	25	400	1200	263866666.666667
753937	-1	25	400	1200	238800000
101173	-1	25	400	1200	262133333.333333
715727	-1	25	400	1200	221733333.333333
590819	-1	25	200	200	255933333.333333
526937	-1	25	200	200	241066666.666667
753937	-1	25	200	200	278466666.666667
101173	-1	25	200	200	284200000
715727	-1	25	200	200	251733333.333333
590819	-1	25	200	100	226933333.333333
526937	-1	25	200	100	242800000
753937	-1	25	200	100	205800000
101173	-1	25	200	100	254933333.333333
715727	-1	25	200	100	209933333.333333
590819	-1	25	200	66.6666666666667	233066666.666667
526937	-1	25	200	66.6666666666667	237266666.666667
753937	-1	25	200	66.6666666666667	170666666.666667
101173	-1	25	200	66.6666666666667	224666666.666667
715727	-1	25	200	66.6666666666667	206133333.333333
590819	-1	25	200	400	2.87e+08
526937	-1	25	200	400	264866666.666667
753937	-1	25	200	400	286600000
101173	-1	25	200	400	286333333.333333
715727	-1	25	200	400	276800000
590819	-1	25	200	600	283133333.333333
526937	-1	25	200	600	265266666.666667
753937	-1	25	200	600	299666666.666667
101173	-1	25	200	600	276666666.666667
715727	-1	25	200	600	284933333.333333
590819	-1	25	100	100	226933333.333333
526937	-1	25	100	100	242800000
753937	-1	25	100	100	205800000
101173	-1	25	100	100	254933333.333333
715727	-1	25	100	100	209933333.333333
590819	-1	25	100	50	201733333.333333
526937	-1	25	100	50	2.43e+08
753937	-1	25	100	50	177066666.666667
101173	-1	25	100	50	241266666.666667
715727	-1	25	100	50	200733333.333333
590819	-1	25	100	33.3333333333333	180933333.333333
526937	-1	25	100	33.3333333333333	239866666.666667
753937	-1	25	100	33.3333333333333	114733333.333333
101173	-1	25	100	33.3333333333333	212933333.333333
715727	-1	25	100	33.3333333333333	182733333.333333
590819	-1	25	100	200	255933333.333333
526937	-1	25	100	200	241066666.666667
753937	-1	25	100	200	278466666.666667
101173	-1	25	100	200	284200000
715727	-1	25	100	200	251733333.333333
590819	-1	25	100	300	299133333.333333
526937	-1	25	100	300	2.63e+08
753937	-1	25	100	300	279400000
101173	-1	25	100	300	252600000
715727	-1	25	100	300	262800000
590819	-1	25	50	50	201733333.333333
526937	-1	25	50	50	2.43e+08
753937	-1	25	50	50	177066666.666667
101173	-1	25	50	50	241266666.666667
715727	-1	25	50	50	200733333.333333
590819	-1	25	50	25	154933333.333333
526937	-1	25	50	25	195133333.333333
753937	-1	25	50	25	147866666.666667
101173	-1	25	50	25	212466666.666667
715727	-1	25	50	25	181533333.333333
590819	-1	25	50	16.6666666666667	184866666.666667
526937	-1	25	50	16.6666666666667	199800000
753937	-1	25	50	16.6666666666667	193133333.333333
101173	-1	25	50	16.6666666666667	210066666.666667
715727	-1	25	50	16.6666666666667	193133333.333333
590819	-1	25	50	100	226933333.333333
526937	-1	25	50	100	242800000
753937	-1	25	50	100	205800000
101173	-1	25	50	100	254933333.333333
715727	-1	25	50	100	209933333.333333
590819	-1	25	50	150	264466666.666667
526937	-1	25	50	150	252133333.333333
753937	-1	25	50	150	277666666.666667
101173	-1	25	50	150	254200000
715727	-1	25	50	150	183066666.666667
590819	-1	25	20	20	162933333.333333
526937	-1	25	20	20	194866666.666667
753937	-1	25	20	20	182400000
101173	-1	25	20	20	146466666.666667
715727	-1	25	20	20	167666666.666667
590819	-1	25	20	10	151133333.333333
526937	-1	25	20	10	181533333.333333
753937	-1	25	20	10	161466666.666667
101173	-1	25	20	10	167733333.333333
715727	-1	25	20	10	148600000
590819	-1	25	20	6.66666666666667	158200000
526937	-1	25	20	6.66666666666667	138866666.666667
753937	-1	25	20	6.66666666666667	137466666.666667
101173	-1	25	20	6.66666666666667	136333333.333333
715727	-1	25	20	6.66666666666667	134200000
590819	-1	25	20	40	191333333.333333
526937	-1	25	20	40	233400000
753937	-1	25	20	40	164933333.333333
101173	-1	25	20	40	223733333.333333
715727	-1	25	20	40	207066666.666667
590819	-1	25	20	60	217266666.666667
526937	-1	25	20	60	233733333.333333
753937	-1	25	20	60	163400000
101173	-1	25	20	60	233600000
715727	-1	25	20	60	176733333.333333
590819	-1	25	10	10	151133333.333333
526937	-1	25	10	10	181533333.333333
753937	-1	25	10	10	161466666.666667
101173	-1	25	10	10	167733333.333333
715727	-1	25	10	10	148600000
590819	-1	25	10	5	153200000
526937	-1	25	10	5	100666666.666667
753937	-1	25	10	5	126533333.333333
101173	-1	25	10	5	109133333.333333
715727	-1	25	10	5	96533333.3333333
590819	-1	25	10	3.33333333333333	127266666.666667
